GeneSym	GeneID	GrantCount	WeightSum	CumulProbCounts	CumulProbWeightSum
AIF1L	83543	23	0.000000	0.601872	0.000349
AIFM1	9131	100	22.072787	0.916467	0.913584
AIFM2	84883	45	1.720633	0.781336	0.123197
AIFM3	150209	29	3.762891	0.667393	0.269008
AIG1	51390	12	0.000000	0.432283	0.000349
AIM1	202	32	3.778118	0.695842	0.270095
AIM1L	55057	7	0.000000	0.338702	0.000349
AIM2	9447	42	14.445327	0.765570	0.877277
AIMP1	9255	55	12.355858	0.824411	0.867332
AIMP2	7965	58	4.008132	0.834996	0.286517
AIP	9049	55	12.105750	0.824411	0.864661
AIPL1	23746	43	13.824948	0.771155	0.874324
AIRE	326	57	19.151130	0.831468	0.899677
AIRN	100271873	1	0.838290	0.030678	0.060201
AIS1	373071	2	0.382758	0.090667	0.027677
AIS2	378426	2	0.382758	0.090667	0.027677
AIS3	378427	2	0.382758	0.090667	0.027677
AITD1	387578	9	2.960147	0.376630	0.211694
AITD4	387581	9	2.960147	0.376630	0.211694
AJAP1	55966	21	2.687617	0.576985	0.192237
AJUBA	84962	28	6.039874	0.657881	0.431577
AK1	203	40	6.896945	0.753135	0.492769
AK2	204	39	1.046567	0.746917	0.075071
AK3	50808	101	0.000000	0.917590	0.000349
AK4	205	19	0.000000	0.547785	0.000349
AK5	26289	15	0.000000	0.485536	0.000349
AK6	102157402	16	0.000265	0.503287	0.000368
AK7	122481	12	0.000000	0.432283	0.000349
AK8	158067	16	0.000000	0.503287	0.000349
AK9	221264	16	0.052668	0.503287	0.004110
AKAP1	8165	54	9.407341	0.820883	0.672003
AKAP10	11216	80	6.369653	0.887713	0.455122
AKAP11	11215	68	5.574677	0.862938	0.398363
AKAP12	9590	35	14.706828	0.718856	0.878522
AKAP13	11214	82	20.924720	0.891109	0.908119
AKAP14	158798	13	2.513986	0.450034	0.179840
AKAP17A	8227	26	5.557125	0.637242	0.397110
AKAP2	11217	21	3.296004	0.576985	0.235673
AKAP3	10566	16	3.784518	0.503287	0.270552
AKAP4	8852	21	1.216298	0.576985	0.087189
AKAP5	9495	51	33.465279	0.808975	0.942414
AKAP6	9472	51	10.271608	0.808975	0.733709
AKAP7	9465	31	8.436146	0.686418	0.602663
AKAP8	10270	45	2.481263	0.781336	0.177504
AKAP8L	26993	45	3.045350	0.781336	0.217778
AKAP9	10142	103	23.160124	0.919810	0.918759
AKIP1	56672	31	2.613099	0.686418	0.186916
AKIRIN1	79647	25	1.285055	0.625452	0.092098
AKIRIN2	55122	25	1.287590	0.625452	0.092279
AKNA	80709	9	0.093555	0.376630	0.007029
AKNAD1	254268	17	0.605896	0.518585	0.043609
AKR1A1	10327	52	11.527756	0.813190	0.823394
AKR1B1	231	91	43.739318	0.904943	0.956380
AKR1B10	57016	47	19.069315	0.791516	0.899287
AKR1B15	441282	27	3.770020	0.648368	0.269517
AKR1B1P1	401982	1	0.382758	0.030678	0.027677
AKR1B1P2	236	1	0.382758	0.030678	0.027677
AKR1B1P3	729347	1	0.382758	0.030678	0.027677
AKR1B1P4	390402	1	0.382758	0.030678	0.027677
AKR1C1	1645	62	8.153219	0.847024	0.582463
AKR1C2	1646	46	11.141665	0.786426	0.795828
AKR1C3	8644	118	28.656623	0.934394	0.932786
AKR1C4	1109	54	6.368372	0.820883	0.455031
AKR1CL1	340811	3	0.000000	0.150657	0.000349
AKR1D1	6718	20	6.814179	0.562385	0.486860
AKR1E2	83592	78	2.695877	0.884058	0.192826
AKR7A2	8574	41	0.062434	0.759352	0.004807
AKR7A2P1	246182	4	2.411407	0.210647	0.172516
AKR7A3	22977	33	1.000000	0.703513	0.071746
AKR7L	246181	22	2.558890	0.590082	0.183046
AKT1	207	1521	655.783605	0.999780	0.999190
AKT1S1	84335	41	9.541526	0.759352	0.681583
AKT2	208	271	65.835737	0.985691	0.972560
AKT3	10000	214	39.219166	0.977063	0.951388
AKTIP	64400	33	0.000176	0.703513	0.000362
ALAD	210	60	23.936423	0.841056	0.922454
ALAS1	211	60	7.736770	0.841056	0.552730
ALAS2	212	26	9.835951	0.637242	0.702604
ALB	213	114	43.139669	0.930867	0.955718
ALCAM	214	95	22.764275	0.910349	0.916875
ALDH16A1	126133	17	2.064703	0.518585	0.147763
ALDH18A1	5832	62	1.382702	0.847024	0.099070
ALDH1A1	216	162	57.623999	0.961352	0.967992
ALDH1A2	8854	40	10.005436	0.753135	0.714705
ALDH1A3	220	48	14.821323	0.796329	0.879067
ALDH1B1	219	58	8.155445	0.834996	0.582622
ALDH1L1	10840	83	10.542985	0.892807	0.753084
ALDH1L1-AS2	100862662	6	0.000000	0.319738	0.000349
ALDH1L2	160428	23	2.100588	0.601872	0.150325
ALDH2	217	243	67.890208	0.982158	0.973537
ALDH3A1	218	40	11.235247	0.753135	0.802510
ALDH3A2	224	44	0.984325	0.776245	0.070627
ALDH3B1	221	31	4.285192	0.686418	0.306298
ALDH3B2	222	11	0.552738	0.414531	0.039813
ALDH4A1	8659	50	6.475480	0.804759	0.462678
ALDH5A1	7915	52	8.411971	0.813190	0.600937
ALDH6A1	4329	27	1.781671	0.648368	0.127555
ALDH7A1	501	50	6.003654	0.804759	0.428991
ALDH7A1P1	541	4	1.344828	0.210647	0.096366
ALDH7A1P2	542	2	0.672414	0.090667	0.048358
ALDH7A1P3	543	2	0.672414	0.090667	0.048358
ALDH7A1P4	544	2	0.672414	0.090667	0.048358
ALDH8A1	64577	38	1.913733	0.740700	0.136984
ALDH9A1	223	37	3.581972	0.734198	0.256091
ALDOA	226	97	7.461656	0.912796	0.533088
ALDOAP1	391538	6	0.924598	0.319738	0.066363
ALDOAP2	228	1	0.924598	0.030678	0.066363
ALDOB	229	31	11.061476	0.686418	0.790103
ALDOC	230	46	3.372354	0.786426	0.241125
ALG1	56052	19	0.000000	0.547785	0.000349
ALG10	84920	16	0.000000	0.503287	0.000349
ALG10B	144245	11	4.528836	0.414531	0.323694
ALG11	440138	4	0.382758	0.210647	0.027677
ALG12	79087	10	0.000000	0.395594	0.000349
ALG13	79868	28	0.983065	0.657881	0.070537
ALG14	199857	61	0.980592	0.844040	0.070361
ALG1L	200810	3	0.000000	0.150657	0.000349
ALG1L2	644974	3	0.000000	0.150657	0.000349
ALG1L6P	339879	3	0.000000	0.150657	0.000349
ALG1L9P	285407	3	0.000000	0.150657	0.000349
ALG2	85365	16	2.866374	0.503287	0.204999
ALG3	10195	34	0.563348	0.711184	0.040571
ALG5	29880	11	0.000000	0.414531	0.000349
ALG6	29929	12	1.065470	0.432283	0.076421
ALG8	79053	11	0.000000	0.414531	0.000349
ALG9	79796	11	0.093342	0.414531	0.007014
ALK	238	111	45.757803	0.928097	0.958609
ALKBH1	8846	16	3.980612	0.503287	0.284552
ALKBH2	121642	21	2.848982	0.576985	0.203758
ALKBH3	221120	24	1.537239	0.613662	0.110103
ALKBH4	54784	16	0.000000	0.503287	0.000349
ALKBH5	54890	37	0.987921	0.734198	0.070884
ALKBH6	84964	4	0.000000	0.210647	0.000349
ALKBH7	84266	13	0.730822	0.450034	0.052528
ALKBH8	91801	70	3.895251	0.867573	0.278458
ALL1	100310785	3	0.924719	0.150657	0.066371
ALLC	55821	14	0.000000	0.467785	0.000349
ALMS1	7840	104	3.287842	0.920920	0.235091
ALMS1P	200420	13	0.000000	0.450034	0.000349
ALOX12	239	113	37.710819	0.929944	0.949722
ALOX12B	242	60	8.252949	0.841056	0.589583
ALOX12P1	243	2	1.629275	0.090667	0.116674
ALOX12P2	245	7	3.284695	0.338702	0.234866
ALOX15	246	178	59.887146	0.967451	0.969567
ALOX15B	247	62	10.595229	0.847024	0.756814
ALOX5	240	182	50.009586	0.968760	0.962693
ALOX5AP	241	101	19.926260	0.917590	0.903366
ALOXE3	59344	41	5.204797	0.759352	0.371955
ALPI	248	38	14.254906	0.740700	0.876371
ALPK1	80216	47	5.243468	0.791516	0.374716
ALPK2	115701	18	0.000000	0.533185	0.000349
ALPK3	57538	14	0.000846	0.467785	0.000410
ALPL	249	127	27.271131	0.941552	0.930012
ALPP	250	46	14.169743	0.786426	0.875966
ALPPL2	251	24	11.445271	0.613662	0.817505
ALS2	57679	25	7.776239	0.625452	0.555548
ALS2CL	259173	6	1.283560	0.319738	0.091992
ALS2CR11	151254	27	0.000078	0.648368	0.000355
ALS2CR12	130540	52	1.645174	0.813190	0.117810
ALS5	255	4	2.951087	0.210647	0.211048
ALS7	406238	2	1.403237	0.090667	0.100536
ALX1	8092	25	8.214874	0.625452	0.586865
ALX3	257	34	2.359132	0.711184	0.168784
ALX4	60529	25	6.044177	0.625452	0.431884
ALYREF	10189	78	13.752943	0.884058	0.873982
AMACR	23600	50	10.737856	0.804759	0.766998
AMBN	258	11	5.397046	0.414531	0.385681
AMBP	259	29	0.811863	0.667393	0.058314
AMBRA1	55626	32	3.183646	0.695842	0.227652
AMD1	262	46	10.873656	0.786426	0.776693
AMDHD1	144193	11	0.000000	0.414531	0.000349
AMDHD2	51005	14	1.080965	0.467785	0.077527
AMELX	265	54	29.316449	0.820883	0.934107
AMELY	266	14	3.619499	0.467785	0.258770
AMER1	139285	31	4.230767	0.686418	0.302413
AMER2	219287	14	1.004472	0.467785	0.072066
AMER3	205147	3	0.000000	0.150657	0.000349
AMFR	267	68	18.650911	0.862938	0.897296
AMH	268	102	34.702651	0.918700	0.944891
AMHR2	269	58	6.296168	0.834996	0.449875
AMICA1	120425	10	1.629341	0.395594	0.116679
AMIGO1	57463	73	0.000000	0.874184	0.000349
AMIGO2	347902	16	0.000000	0.503287	0.000349
AMIGO3	386724	29	0.000000	0.667393	0.000349
AMLCR2	9163	2	0.838684	0.090667	0.060229
AMMECR1	9949	29	0.000000	0.667393	0.000349
AMMECR1L	83607	18	0.000000	0.533185	0.000349
AMN	81693	19	5.373828	0.547785	0.384023
AMN1	196394	3	0.000000	0.150657	0.000349
AMOT	154796	66	13.315163	0.857838	0.871898
AMOTL1	154810	29	1.957652	0.667393	0.140120
AMOTL2	51421	26	3.951214	0.637242	0.282453
AMPD1	270	45	8.537019	0.781336	0.609865
AMPD2	271	45	6.138553	0.781336	0.438622
AMPD3	272	79	1.961184	0.885982	0.140372
AMPH	273	51	14.851890	0.808975	0.879212
AMT	275	38	0.255388	0.740700	0.018583
AMTN	401138	12	0.884711	0.432283	0.063515
AMY1A	276	39	15.383454	0.746917	0.881743
AMY1B	277	15	2.395973	0.485536	0.171414
AMY1C	278	15	2.395973	0.485536	0.171414
AMY2A	279	22	2.237170	0.590082	0.160076
AMY2B	280	16	0.885557	0.503287	0.063575
AMYP1	281	2	0.885557	0.090667	0.063575
AMZ1	155185	11	0.000000	0.414531	0.000349
AMZ2	51321	13	0.000000	0.450034	0.000349
AMZ2P1	201283	11	0.000000	0.414531	0.000349
ANAPC1	64682	129	12.841135	0.942978	0.869641
ANAPC10	10393	32	1.583434	0.695842	0.113402
ANAPC11	51529	48	7.811199	0.796329	0.558044
ANAPC13	25847	27	0.039754	0.648368	0.003188
ANAPC15	25906	12	0.000000	0.432283	0.000349
ANAPC16	119504	21	0.000002	0.576985	0.000350
ANAPC2	29882	68	4.154712	0.862938	0.296982
ANAPC4	29945	56	7.809615	0.827939	0.557931
ANAPC5	51433	56	7.124044	0.827939	0.508983
ANAPC7	51434	57	6.725969	0.831468	0.480562
ANG	283	49	19.248751	0.800544	0.900141
ANGEL1	23357	3	0.000000	0.150657	0.000349
ANGEL2	90806	12	0.000000	0.432283	0.000349
ANGPT1	284	125	59.741099	0.940042	0.969465
ANGPT2	285	168	70.968518	0.963815	0.975000
ANGPT4	51378	21	1.990224	0.576985	0.142445
ANGPTL1	9068	30	0.000002	0.676906	0.000350
ANGPTL2	23452	24	2.956348	0.613662	0.211423
ANGPTL3	27329	126	10.471899	0.940818	0.748009
ANGPTL4	51129	140	24.894448	0.950173	0.925254
ANGPTL5	253935	10	0.000000	0.395594	0.000349
ANGPTL6	83854	19	0.000000	0.547785	0.000349
ANGPTL7	10218	15	2.237248	0.485536	0.160082
ANIB1	116833	1	0.995112	0.030678	0.071397
ANIB2	449013	2	0.924598	0.090667	0.066363
ANK1	286	110	46.777923	0.927120	0.959736
ANK2	287	80	26.285493	0.887713	0.928039
ANK3	288	153	20.352335	0.957240	0.905394
ANKAR	150709	19	0.786558	0.547785	0.056507
ANKDD1A	348094	38	0.000000	0.740700	0.000349
ANKDD1B	728780	1	0.000000	0.030678	0.000349
ANKEF1	63926	8	0.000020	0.357666	0.000351
ANKFN1	162282	28	3.915908	0.657881	0.279933
ANKFY1	51479	22	1.928469	0.590082	0.138036
ANKH	56172	37	10.258115	0.734198	0.732746
ANKHD1	54882	21	0.000000	0.576985	0.000349
ANKHD1-EIF4EBP3	404734	7	0.000000	0.338702	0.000349
ANKIB1	54467	15	0.000000	0.485536	0.000349
ANKK1	255239	93	34.024177	0.907654	0.943533
ANKLE1	126549	61	4.207704	0.844040	0.300766
ANKLE2	23141	14	0.000008	0.467785	0.000350
ANKMY1	51281	46	0.000000	0.786426	0.000349
ANKMY2	57037	17	0.000000	0.518585	0.000349
ANKRA2	57763	20	1.599252	0.562385	0.114531
ANKRD1	27063	39	10.849136	0.746917	0.774943
ANKRD10	55608	17	0.000000	0.518585	0.000349
ANKRD10-IT1	100505494	3	0.000000	0.150657	0.000349
ANKRD11	29123	24	1.474630	0.613662	0.105633
ANKRD12	23253	14	0.056203	0.467785	0.004362
ANKRD13A	88455	34	0.000000	0.711184	0.000349
ANKRD13B	124930	122	0.000000	0.937714	0.000349
ANKRD13C	81573	15	1.658214	0.485536	0.118741
ANKRD13D	338692	16	0.000000	0.503287	0.000349
ANKRD16	54522	14	0.000000	0.467785	0.000349
ANKRD17	26057	42	0.247492	0.765570	0.018020
ANKRD18A	253650	8	0.017410	0.357666	0.001593
ANKRD18B	441459	3	0.000000	0.150657	0.000349
ANKRD18CP	100287922	3	0.000000	0.150657	0.000349
ANKRD18DP	348840	3	0.000000	0.150657	0.000349
ANKRD19P	138649	10	0.000000	0.395594	0.000349
ANKRD2	26287	32	2.520304	0.695842	0.180291
ANKRD20A11P	391267	3	0.000000	0.150657	0.000349
ANKRD20A12P	100874392	3	0.000000	0.150657	0.000349
ANKRD20A2	441430	3	0.000000	0.150657	0.000349
ANKRD20A3	441425	3	0.000000	0.150657	0.000349
ANKRD20A5P	440482	10	0.000000	0.395594	0.000349
ANKRD20A9P	284232	1	0.000000	0.030678	0.000349
ANKRD22	118932	28	0.000000	0.657881	0.000349
ANKRD23	200539	16	2.536537	0.503287	0.181450
ANKRD24	170961	9	0.000000	0.376630	0.000349
ANKRD26	22852	25	0.000000	0.625452	0.000349
ANKRD26P1	124149	8	0.000000	0.357666	0.000349
ANKRD26P3	100101938	3	0.000000	0.150657	0.000349
ANKRD27	84079	17	0.000000	0.518585	0.000349
ANKRD28	23243	14	0.952700	0.467785	0.068369
ANKRD29	147463	13	0.290080	0.450034	0.021060
ANKRD30A	91074	32	2.337874	0.695842	0.167266
ANKRD30B	374860	4	0.884711	0.210647	0.063515
ANKRD30BL	554226	3	0.000000	0.150657	0.000349
ANKRD30BP2	149992	10	0.000000	0.395594	0.000349
ANKRD30BP3	338579	3	0.000000	0.150657	0.000349
ANKRD31	256006	5	0.002121	0.270637	0.000501
ANKRD32	84250	8	0.000000	0.357666	0.000349
ANKRD33	341405	7	0.000000	0.338702	0.000349
ANKRD34A	284615	1	0.000000	0.030678	0.000349
ANKRD34B	340120	4	1.000000	0.210647	0.071746
ANKRD35	148741	12	0.000000	0.432283	0.000349
ANKRD36	375248	11	0.000000	0.414531	0.000349
ANKRD36B	57730	17	0.000000	0.518585	0.000349
ANKRD36BP1	84832	8	0.000000	0.357666	0.000349
ANKRD36BP2	645784	3	0.000000	0.150657	0.000349
ANKRD36C	400986	2	1.097732	0.090667	0.078724
ANKRD37	353322	17	0.672414	0.518585	0.048358
ANKRD39	51239	14	0.000000	0.467785	0.000349
ANKRD40	91369	29	0.000000	0.667393	0.000349
ANKRD42	338699	10	0.000000	0.395594	0.000349
ANKRD44	91526	29	0.511776	0.667393	0.036889
ANKRD44-IT1	101927547	9	0.483674	0.376630	0.034882
ANKRD45	339416	8	0.000000	0.357666	0.000349
ANKRD46	157567	25	1.436896	0.625452	0.102939
ANKRD49	54851	24	7.063628	0.613662	0.504670
ANKRD50	57182	7	0.159568	0.338702	0.011742
ANKRD52	283373	15	0.028102	0.485536	0.002356
ANKRD53	79998	11	0.000000	0.414531	0.000349
ANKRD54	129138	17	0.000000	0.518585	0.000349
ANKRD55	79722	182	0.297432	0.968760	0.021585
ANKRD6	22881	18	3.444166	0.533185	0.246252
ANKRD60	140731	4	0.000000	0.210647	0.000349
ANKRD62P1-PARP4P3	23783	8	1.092715	0.357666	0.078366
ANKRD63	100131244	2	0.000000	0.090667	0.000349
ANKRD65	441869	3	0.000000	0.150657	0.000349
ANKRD66	100287718	1	0.000000	0.030678	0.000349
ANKRD7	56311	15	0.000000	0.485536	0.000349
ANKRD9	122416	28	0.000000	0.657881	0.000350
ANKS1A	23294	113	1.544511	0.929944	0.110623
ANKS1B	56899	53	4.441345	0.817354	0.317447
ANKS3	124401	10	0.995117	0.395594	0.071398
ANKS4B	257629	3	0.000000	0.150657	0.000349
ANKS6	203286	22	2.662643	0.590082	0.190454
ANKUB1	389161	4	0.000000	0.210647	0.000349
ANKZF1	55139	22	0.000000	0.590082	0.000349
ANLN	54443	41	7.975768	0.759352	0.569793
ANMA	80871	2	0.000062	0.090667	0.000354
ANO1	55107	62	29.818763	0.847024	0.935113
ANO10	55129	12	1.149715	0.432283	0.082435
ANO2	57101	10	2.461054	0.395594	0.176061
ANO3	63982	12	2.416294	0.432283	0.172865
ANO4	121601	19	0.485351	0.547785	0.035002
ANO5	203859	11	2.151770	0.414531	0.153979
ANO6	196527	39	1.149880	0.746917	0.082447
ANO7	50636	24	7.910936	0.613662	0.565165
ANO8	57719	17	0.485350	0.518585	0.035002
ANO9	338440	9	3.118948	0.376630	0.223032
ANON1	171514	1	0.884711	0.030678	0.063515
ANP32A	8125	52	8.577077	0.813190	0.612725
ANP32A-IT1	80035	3	0.000000	0.150657	0.000349
ANP32B	10541	32	0.332058	0.695842	0.024057
ANP32C	23520	9	1.350740	0.376630	0.096788
ANP32D	23519	12	0.980592	0.432283	0.070361
ANP32E	81611	23	0.000000	0.601872	0.000349
ANPEP	290	73	25.828711	0.874184	0.927124
ANTXR1	84168	107	20.644910	0.924088	0.906787
ANTXR2	118429	33	12.393328	0.703513	0.867510
ANXA1	301	143	37.094626	0.951940	0.949042
ANXA10	11199	18	0.000000	0.533185	0.000349
ANXA11	311	93	6.934477	0.907654	0.495449
ANXA13	312	15	1.517381	0.485536	0.108686
ANXA2	302	341	82.796621	0.991080	0.979292
ANXA2P2	304	14	0.884711	0.467785	0.063515
ANXA2P3	305	5	0.000000	0.270637	0.000349
ANXA2R	389289	24	7.796063	0.613662	0.556963
ANXA3	306	43	7.471072	0.771155	0.533760
ANXA4	307	102	5.584373	0.918700	0.399056
ANXA5	308	114	26.554229	0.930867	0.928577
ANXA6	309	66	13.221078	0.857838	0.871450
ANXA7	310	75	6.432209	0.878284	0.459588
ANXA8	653145	6	1.949610	0.319738	0.139545
ANXA8L1	728113	18	0.115233	0.533185	0.008577
ANXA9	8416	93	1.656691	0.907654	0.118632
AOAH	313	34	4.654932	0.711184	0.332697
AOC1	26	32	6.452235	0.695842	0.461018
AOC2	314	5	0.000000	0.270637	0.000349
AOC3	8639	31	7.192804	0.686418	0.513892
AOC4P	90586	1	0.884711	0.030678	0.063515
AOMS1	65076	4	1.106470	0.210647	0.079348
AOMS2	65077	4	1.106470	0.210647	0.079348
AOX1	316	19	2.954027	0.547785	0.211257
AOX2P	344454	11	0.286502	0.414531	0.020805
AP1AR	55435	20	0.000000	0.562385	0.000349
AP1B1	162	69	13.085493	0.865369	0.870805
AP1G1	164	40	6.705888	0.753135	0.479128
AP1G2	8906	27	1.866131	0.648368	0.133585
AP1M1	8907	80	8.302583	0.887713	0.593127
AP1M2	10053	28	3.471350	0.657881	0.248193
AP1S1	1174	31	4.280988	0.686418	0.305998
AP1S2	8905	41	2.315792	0.759352	0.165690
AP1S3	130340	27	1.862663	0.648368	0.133338
AP2A1	160	72	14.044838	0.871980	0.875371
AP2A2	161	69	6.266118	0.865369	0.447730
AP2B1	163	130	17.513180	0.943691	0.891880
AP2M1	1173	133	28.585870	0.945748	0.932644
AP2S1	1175	32	2.757133	0.695842	0.197200
AP3B1	8546	71	10.283058	0.869777	0.734526
AP3B2	8120	23	4.780211	0.601872	0.341641
AP3D1	8943	68	14.198432	0.862938	0.876102
AP3M1	26985	70	5.860610	0.867573	0.418778
AP3M2	10947	11	0.000000	0.414531	0.000349
AP3S1	1176	45	4.926889	0.781336	0.352113
AP3S2	10239	34	2.666782	0.711184	0.190749
AP4B1	10717	39	0.000000	0.746917	0.000349
AP4E1	23431	20	0.956860	0.562385	0.068666
AP4M1	9179	19	1.634271	0.547785	0.117031
AP4S1	11154	3	0.000000	0.150657	0.000349
AP5B1	91056	11	0.924598	0.414531	0.066363
AP5M1	55745	12	0.000000	0.432283	0.000349
AP5S1	55317	11	0.924598	0.414531	0.066363
AP5Z1	9907	15	0.924598	0.485536	0.066363
APAF1	317	97	33.251666	0.912796	0.941986
APBA1	320	34	18.250689	0.711184	0.895391
APBA2	321	38	5.701564	0.740700	0.407423
APBA3	9546	29	5.921264	0.667393	0.423109
APBB1	322	69	21.155017	0.865369	0.909215
APBB1IP	54518	53	9.034549	0.817354	0.645387
APBB2	323	25	0.838901	0.625452	0.060244
APBB3	10307	13	1.123554	0.450034	0.080568
APC	324	274	97.066619	0.986011	0.983137
APC2	10297	18	4.849267	0.533185	0.346571
APCDD1	147495	36	3.690969	0.726527	0.263873
APCDD1L	164284	14	0.000000	0.467785	0.000349
APCDD1L-AS1	149773	7	0.000013	0.338702	0.000350
APCS	325	55	10.660042	0.824411	0.761442
APEH	327	49	6.031545	0.800544	0.430982
APELA	100506013	4	3.995112	0.210647	0.285588
APEX1	328	369	125.253894	0.992411	0.987951
APEX2	27301	26	1.884229	0.637242	0.134877
APH1A	51107	41	10.202471	0.759352	0.728773
APH1B	83464	18	2.722830	0.533185	0.194751
API5	8539	37	3.036379	0.734198	0.217137
APIP	51074	63	1.286174	0.850008	0.092178
APITD1	378708	33	1.433465	0.703513	0.102694
APITD1-CORT	100526739	1	0.000000	0.030678	0.000349
APLF	200558	36	0.996825	0.726527	0.071520
APLN	8862	59	17.521152	0.838072	0.891918
APLNR	187	41	16.729656	0.759352	0.888151
APLP1	333	45	15.580068	0.781336	0.882679
APLP2	334	73	15.491896	0.874184	0.882259
APMAP	57136	18	0.000000	0.533185	0.000349
APOA1	335	508	194.689995	0.996037	0.993618
APOA1BP	128240	40	2.004129	0.753135	0.143438
APOA2	336	128	28.819189	0.942265	0.933111
APOA4	337	218	35.286362	0.977876	0.946060
APOA5	116519	343	50.828933	0.991186	0.963263
APOB	338	409	104.519673	0.993844	0.984618
APOBEC1	339	55	13.212170	0.824411	0.871408
APOBEC2	10930	28	8.770729	0.657881	0.626551
APOBEC3A	200315	92	29.592692	0.906299	0.934660
APOBEC3A_B	100913187	21	8.248974	0.576985	0.589299
APOBEC3B	9582	78	25.258587	0.884058	0.925983
APOBEC3C	27350	83	24.134808	0.892807	0.923399
APOBEC3D	140564	40	12.890564	0.753135	0.869877
APOBEC3F	200316	114	43.716731	0.930867	0.956355
APOBEC3G	60489	351	157.344554	0.991594	0.991274
APOBEC3H	164668	52	21.603849	0.813190	0.911351
APOBEC4	403314	13	1.310188	0.450034	0.093893
APOBR	55911	5	1.980592	0.270637	0.141757
APOC1	341	313	40.141332	0.989358	0.952407
APOC1P1	342	10	2.568229	0.395594	0.183713
APOC2	344	168	18.214700	0.963815	0.895219
APOC3	345	282	61.364899	0.986810	0.970435
APOC4	346	83	10.389922	0.892807	0.742156
APOC4-APOC2	100533990	1	0.786558	0.030678	0.056507
APOD	347	66	19.591039	0.857838	0.901771
APOE	348	1650	877.133073	0.999834	0.999549
APOF	319	40	1.016969	0.753135	0.072958
APOH	350	77	18.539463	0.882133	0.896765
APOL1	8542	241	56.182073	0.981862	0.966988
APOL2	23780	23	3.459971	0.601872	0.247380
APOL3	80833	12	0.884711	0.432283	0.063515
APOL4	80832	17	3.441192	0.518585	0.246039
APOL5	80831	11	1.641242	0.414531	0.117529
APOL6	80830	21	2.848138	0.576985	0.203697
APOLD1	81575	15	0.956860	0.485536	0.068666
APOM	55937	46	11.532229	0.786426	0.823713
APOO	79135	16	0.000000	0.503287	0.000349
APOOL	139322	18	0.000000	0.533185	0.000349
APOPT1	84334	29	0.000000	0.667393	0.000349
APP	351	1073	724.154112	0.999397	0.999333
APPBP2	10513	31	3.966885	0.686418	0.283572
APPL1	26060	80	23.043967	0.887713	0.918206
APPL2	55198	34	6.669281	0.711184	0.476515
APRT	353	29	7.242308	0.667393	0.517427
APTR	100505854	3	0.496302	0.150657	0.035784
APTX	54840	43	11.810777	0.771155	0.843601
AQP1	358	118	52.451535	0.934394	0.964392
AQP10	89872	32	1.990224	0.695842	0.142445
AQP11	282679	16	4.284292	0.503287	0.306234
AQP12B	653437	3	0.000000	0.150657	0.000349
AQP2	359	61	14.493316	0.844040	0.877506
AQP3	360	40	11.578286	0.753135	0.827002
AQP4	361	67	41.667528	0.860388	0.954092
AQP4-AS1	147429	10	0.000000	0.395594	0.000349
AQP5	362	69	29.053406	0.865369	0.933580
AQP6	363	16	8.167686	0.503287	0.583496
AQP7	364	5	0.000000	0.270637	0.000349
AQP7P1	375719	3	0.000000	0.150657	0.000349
AQP7P2	389756	3	0.000000	0.150657	0.000349
AQP7P3	441432	3	0.000000	0.150657	0.000349
AQP8	343	15	3.838319	0.485536	0.274393
AQP9	366	35	9.659368	0.718856	0.689997
AQPEP	206338	27	2.549851	0.648368	0.182401
